TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,21,96,4,0,40,97,5,3,0,9,108,70,120,0,0,0,64,26,38,2,0,0,0,6,0,41,24,25,7,7,12,0,4,0,8
CD,31,21,10,1,0,86,40,0,2,0,5,165,128,43,0,0,0,8,1,8,0,0,0,0,9,0,0,8,5,2,0,1,7,0,0,4
DT,3,35,1,0,0,25,676,31,32,0,4,1309,160,247,0,0,0,3,1,41,2,3,0,0,1,0,1,2,31,24,4,23,0,2,0,0
EX,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,9,19,0,1,0,0
FW,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
IN,6,140,1046,8,0,58,241,29,9,0,0,395,191,616,0,12,0,129,208,48,0,0,0,0,6,0,0,1,77,13,1,1,13,21,0,3
JJ,38,60,20,2,0,148,172,4,1,0,2,1052,436,113,0,0,0,7,1,15,1,5,0,0,51,0,0,15,13,3,0,2,0,1,0,0
JJR,5,0,2,0,0,42,6,0,0,0,0,40,36,1,0,0,0,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0
JJS,0,6,1,0,0,13,16,0,0,0,0,41,11,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,74,1,0,0,0,1,0,305,0,0,0,0,0,0,0,0,0
NN,311,40,205,5,3,1308,90,6,3,0,84,978,516,325,0,0,70,103,12,111,9,2,3,0,198,0,7,239,79,60,24,181,103,7,0,36
NNS,212,8,107,6,0,522,63,2,6,0,57,86,83,113,0,2,6,52,9,90,6,0,1,0,98,0,13,177,64,43,175,16,40,18,1,8
NP,147,75,181,1,0,141,53,0,0,0,65,311,92,1207,129,0,220,46,12,62,2,7,0,0,23,0,4,363,39,17,17,164,43,11,0,10
NPS,6,0,1,0,0,2,0,0,0,0,2,10,0,85,0,0,0,2,1,0,0,0,0,0,4,0,0,6,1,3,0,3,1,0,0,2
PDT,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,2,4,0,0,0,2,55,0,30,0,0,95,48,52,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
PP,5,0,8,0,0,13,2,4,0,0,111,3,2,7,0,0,0,5,0,33,0,0,2,0,4,0,1,154,3,1,178,137,1,0,0,0
PP$,1,7,0,0,0,0,142,0,6,0,0,170,72,44,0,0,0,0,0,4,0,1,0,0,0,0,0,1,2,9,0,0,0,0,0,0
RB,20,54,49,5,0,123,131,12,1,0,5,17,10,41,0,1,0,36,2,80,6,0,0,0,23,0,119,59,43,106,24,46,1,1,0,4
RBR,0,0,11,0,0,13,12,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,6,0,0,0,0,0,0
RBS,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP,3,1,11,0,0,26,8,0,0,0,0,3,6,1,0,0,0,1,5,1,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,1
SYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,0,26,90,0,0,1,29,1,0,0,0,54,20,34,0,0,0,8,17,13,0,0,0,0,0,0,420,0,2,0,0,0,1,0,0,0
UH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,18,15,243,2,0,117,94,22,0,0,1,65,38,42,0,4,0,25,55,29,3,0,26,0,36,0,3,1,23,40,0,7,2,8,0,8
VBD,5,40,174,7,2,152,70,8,2,0,2,34,36,213,0,0,0,74,49,81,4,0,16,0,38,0,3,1,59,51,1,3,0,0,0,2
VBG,12,4,107,0,0,99,50,1,0,0,0,81,55,51,0,0,0,15,27,13,6,0,11,0,73,0,1,6,1,7,0,2,0,2,0,2
VBN,9,9,55,0,0,241,18,4,0,0,0,40,25,29,0,0,0,9,7,24,3,0,4,0,71,0,0,6,13,12,0,6,1,0,0,5
VBP,2,1,53,0,0,50,28,5,2,0,0,23,21,22,0,0,0,19,8,92,2,0,5,0,17,0,3,4,66,66,0,0,0,1,0,1
VBZ,1,17,150,2,0,47,41,7,0,0,2,24,16,14,0,0,0,12,11,131,3,0,5,0,46,0,3,3,75,114,0,2,0,2,0,3
WDT,0,0,3,0,0,3,1,0,0,0,31,0,2,5,0,0,0,12,0,13,0,0,0,0,0,0,0,29,0,0,27,87,0,0,0,0
WP,0,0,4,0,0,0,0,0,0,0,2,3,4,2,0,0,0,9,0,3,0,0,0,0,0,0,0,11,0,0,23,18,0,0,0,0
WP$,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,0,1,19,6,0,0,10,0,0,0,1,7,5,8,0,0,0,34,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
